date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:38	186919/186919	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:21%20GMT	https://www.ecured.cu/M%c3%a9xico	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/M%c3%a9xico.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:38	63588/63588	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:21%20GMT	https://www.ecured.cu/Am%c3%a9rica_Central	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Am%c3%a9rica_Central.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:39	54166/54166	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:22%20GMT	https://www.ecured.cu/Am%c3%a9rica_del_Sur	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Am%c3%a9rica_del_Sur.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:39	39761/39761	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:22%20GMT	https://www.ecured.cu/Pol%c3%admero	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Pol%c3%admero.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:40	61423/61423	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:23%20GMT	https://www.ecured.cu/L%c3%a1tex	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/L%c3%a1tex.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:41	66487/66487	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:24%20GMT	https://www.ecured.cu/Chicle	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Chicle.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:41	25479/25479	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:24%20GMT	https://www.ecured.cu/Archivo:Entrada_del_Cotorro.JPG	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Entrada_del_Cotorro.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:41	3148/3148	---M--	200	added ('OK')	image/jpeg	etag:%2254e7f391-c4c%22	https://www.ecured.cu/images/thumb/8/89/Entrada_del_Cotorro.JPG/90px-Entrada_del_Cotorro.JPG	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/8/89/Entrada_del_Cotorro.JPG/90px-Entrada_del_Cotorro.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:42	61296/61296	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:25%20GMT	https://www.ecured.cu/Organizaci%c3%b3n_pol%c3%adtico-administrativa_de_Cuba	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Organizaci%c3%b3n_pol%c3%adtico-administrativa_de_Cuba.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:43	124190/124190	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:25%20GMT	https://www.ecured.cu/1976	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/1976.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:43	131243/131243	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:26%20GMT	https://www.ecured.cu/Guanabacoa	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Guanabacoa.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:44	57818/57818	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:26%20GMT	https://www.ecured.cu/San_Miguel_del_Padr%c3%b3n	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/San_Miguel_del_Padr%c3%b3n.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:44	80702/80702	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:27%20GMT	https://www.ecured.cu/Arroyo_Naranjo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Arroyo_Naranjo.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:44	101532/101532	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:27%20GMT	https://www.ecured.cu/San_Jos%c3%a9_de_las_Lajas	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/San_Jos%c3%a9_de_las_Lajas.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:45	84876/84876	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:28%20GMT	https://www.ecured.cu/Mayabeque	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Mayabeque.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:45	121702/121702	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:28%20GMT	https://www.ecured.cu/Cotorro	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Cotorro.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:45	29548/29548	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:29%20GMT	https://www.ecured.cu/Archivo:Ana_Fidelia.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Ana_Fidelia.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:45	3576/3576	---M--	200	added ('OK')	image/jpeg	etag:%225501aa3e-df8%22	https://www.ecured.cu/images/thumb/6/65/Ana_Fidelia.jpg/90px-Ana_Fidelia.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/6/65/Ana_Fidelia.jpg/90px-Ana_Fidelia.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:46	26787/26787	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:29%20GMT	https://www.ecured.cu/Grand_Prix	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Grand_Prix.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:47	157297/157297	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:30%20GMT	https://www.ecured.cu/1987	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/1987.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:47	65019/65019	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:30%20GMT	https://www.ecured.cu/1991	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/1991.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:48	42428/42428	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:31%20GMT	https://www.ecured.cu/1988	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/1988.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:48	57056/57056	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:31%20GMT	https://www.ecured.cu/1989	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/1989.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:49	88110/88110	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:32%20GMT	https://www.ecured.cu/1990	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/1990.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:49	99639/99639	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:32%20GMT	https://www.ecured.cu/Atletismo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Atletismo.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:50	86793/86793	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:33%20GMT	https://www.ecured.cu/Ana_Fidelia_Quirot	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Ana_Fidelia_Quirot.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:50	28613/28613	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:33%20GMT	https://www.ecured.cu/Archivo:Avi%c3%b3n_DC-8,_1201,_de_Cubana_de_Aviaci%c3%b3n.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Avi%c3%b3n_DC-8,_1201,_de_Cubana_de_Aviaci%c3%b3n.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:51	2453/2453	---M--	200	added ('OK')	image/jpeg	etag:%2255046e31-995%22	https://www.ecured.cu/images/thumb/3/3a/Avi%c3%b3n_DC-8%2C_1201%2C_de_Cubana_de_Aviaci%c3%b3n.jpg/90px-Avi%c3%b3n_DC-8%2C_1201%2C_de_Cubana_de_Aviaci%c3%b3n.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/3/3a/Avi%c3%b3n_DC-8,_1201,_de_Cubana_de_Aviaci%c3%b3n.jpg/90px-Avi%c3%b3n_DC-8,_1201,_de_Cubana_de_Aviaci%c3%b3n.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:51	58704/58704	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:34%20GMT	https://www.ecured.cu/Barbados	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Barbados.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:52	61078/61078	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:35%20GMT	https://www.ecured.cu/Cubana_de_Aviaci%c3%b3n	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Cubana_de_Aviaci%c3%b3n.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:53	65629/65629	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:36%20GMT	https://www.ecured.cu/6_de_octubre	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/6_de_octubre.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:54	51595/51595	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:37%20GMT	https://www.ecured.cu/CIA	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/CIA.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:55	212712/212712	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:38%20GMT	https://www.ecured.cu/Caracas	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Caracas.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:55	192426/192426	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:38%20GMT	https://www.ecured.cu/Venezuela	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Venezuela.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:55	100314/100314	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:39%20GMT	https://www.ecured.cu/Luis_Posada_Carriles	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Luis_Posada_Carriles.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:56	62263/62263	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:39%20GMT	https://www.ecured.cu/Orlando_Bosch_%c3%81vila	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Orlando_Bosch_%c3%81vila.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:56	31040/31040	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:39%20GMT	https://www.ecured.cu/Hern%c3%a1n_Ricardo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Hern%c3%a1n_Ricardo.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:57	32867/32867	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:40%20GMT	https://www.ecured.cu/Freddy_Lugo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Freddy_Lugo.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:57	153974/153974	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:40%20GMT	https://www.ecured.cu/Crimen_de_Barbados	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Crimen_de_Barbados.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:58	28331/28331	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:41%20GMT	https://www.ecured.cu/Archivo:JoseMarti3.JPG	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_JoseMarti3.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:58	4627/4627	---M--	200	added ('OK')	image/jpeg	etag:%22548ef859-1213%22	https://www.ecured.cu/images/thumb/f/f0/JoseMarti3.JPG/90px-JoseMarti3.JPG	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/f/f0/JoseMarti3.JPG/90px-JoseMarti3.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:59	56060/56060	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:42%20GMT	https://www.ecured.cu/Siglo_XIX	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Siglo_XIX.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:59	25592/25592	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:42%20GMT	https://www.ecured.cu/Archivo:Julio_antonio_mella.JPG	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Julio_antonio_mella.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:05:59	7337/7337	---M--	200	added ('OK')	image/jpeg	etag:%22549063c7-1ca9%22	https://www.ecured.cu/images/thumb/c/ce/Julio_antonio_mella.JPG/90px-Julio_antonio_mella.JPG	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/c/ce/Julio_antonio_mella.JPG/90px-Julio_antonio_mella.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:00	119616/119616	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:43%20GMT	https://www.ecured.cu/Partido_Comunista_de_Cuba	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Partido_Comunista_de_Cuba.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:00	55370/55370	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:43%20GMT	https://www.ecured.cu/Federaci%c3%b3n_Estudiantil_Universitaria	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Federaci%c3%b3n_Estudiantil_Universitaria.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:01	76935/76935	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:44%20GMT	https://www.ecured.cu/Julio_Antonio_Mella	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Julio_Antonio_Mella.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:01	26906/26906	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:44%20GMT	https://www.ecured.cu/Archivo:Mundial_de_Atletismo_2011.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Mundial_de_Atletismo_2011.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:01	1933/1933	---M--	200	added ('OK')	image/jpeg	etag:%225504725c-78d%22	https://www.ecured.cu/images/thumb/d/d5/Mundial_de_Atletismo_2011.jpg/90px-Mundial_de_Atletismo_2011.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/d/d5/Mundial_de_Atletismo_2011.jpg/90px-Mundial_de_Atletismo_2011.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:02	33726/33726	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:45%20GMT	https://www.ecured.cu/Daegu	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Daegu.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:03	69249/69249	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:46%20GMT	https://www.ecured.cu/Corea_del_Sur	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Corea_del_Sur.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:03	74608/74608	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:46%20GMT	https://www.ecured.cu/27_de_agosto	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/27_de_agosto.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:03	60316/60316	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:46%20GMT	https://www.ecured.cu/4_de_septiembre	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/4_de_septiembre.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:04	116184/116184	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:47%20GMT	https://www.ecured.cu/2011	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/2011.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:04	145020/145020	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:47%20GMT	https://www.ecured.cu/Asociaci%c3%b3n_Internacional_de_Federaciones_de_Atletismo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Asociaci%c3%b3n_Internacional_de_Federaciones_de_Atletismo.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:05	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2012%20Sep%202022%2002:03:48%20GMT	https://www.ecured.cu/index.php?title=Federaci%C3%B3n_Surcoreana_de_Atletismo&action=edit&redlink=1	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/index03b8.php	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:05	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Sep%202022%2002:03:48%20GMT	https://www.ecured.cu/Federaci%C3%B3n_Surcoreana_de_Atletismo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Federaci%c3%b3n_Surcoreana_de_Atletismo	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:06	94012/94012	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:49%20GMT	https://www.ecured.cu/Rusia	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Rusia.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:06	37394/37394	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:49%20GMT	https://www.ecured.cu/Kenya	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Kenya.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:07	217365/217365	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:50%20GMT	https://www.ecured.cu/XIII_Campeonato_Mundial_de_Atletismo	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/XIII_Campeonato_Mundial_de_Atletismo.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:07	27461/27461	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:50%20GMT	https://www.ecured.cu/Archivo:CharlesEMagoon.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_CharlesEMagoon.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:07	2405/2405	---M--	200	added ('OK')	image/jpeg	etag:%225569f1f7-965%22	https://www.ecured.cu/images/thumb/c/cf/CharlesEMagoon.jpg/90px-CharlesEMagoon.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/c/cf/CharlesEMagoon.jpg/90px-CharlesEMagoon.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:08	75049/75049	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:51%20GMT	https://www.ecured.cu/Canal_de_Panam%c3%a1	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Canal_de_Panam%c3%a1.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:08	66381/66381	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:51%20GMT	https://www.ecured.cu/Charles_Magoon	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Charles_Magoon.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:09	35251/35251	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:52%20GMT	https://www.ecured.cu/Archivo:Bandera_Francia.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Archivo_Bandera_Francia.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:09	892/892	---M--	200	added ('OK')	image/jpeg	etag:%225500b6c2-37c%22	https://www.ecured.cu/images/thumb/0/03/Bandera_Francia.jpg/90px-Bandera_Francia.jpg	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/images/thumb/0/03/Bandera_Francia.jpg/90px-Bandera_Francia.jpg	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:10	78263/78263	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:53%20GMT	https://www.ecured.cu/Uni%c3%b3n_Europea	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Uni%c3%b3n_Europea.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:10	62774/62774	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:53%20GMT	https://www.ecured.cu/Par%c3%ads	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Par%c3%ads.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:11	52219/52219	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:53%20GMT	https://www.ecured.cu/Revoluci%c3%b3n_Francesa	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Revoluci%c3%b3n_Francesa.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:11	47584/47584	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:54%20GMT	https://www.ecured.cu/Zona_Euro	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Zona_Euro.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
21:06:12	44636/44636	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Sep%202022%2002:03:55%20GMT	https://www.ecured.cu/Espacio_Schengen	C:/Users/Crisb/Desktop/7mo%20Semestre/Redes%20Basicas/Pagina%20web/www.ecured.cu/Espacio_Schengen.html	(from https://www.ecured.cu/EcuRed:Art%c3%adculos_de_referencia)
